"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
5930520,2022-07-06 11:00:00.000,"32.73",KOTA BANDUNG,Sederhana,JAM,"[107.59983300000007, -6.890148000000002]",30,2022-07-06
5930521,2022-07-06 11:00:00.000,"32.73",KOTA BANDUNG,Siliwangi,JAM,"[107.60653099999999, -6.884494000000002]",10,2022-07-06
5930522,2022-07-06 11:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,JAM,"[107.68475669565223, -6.9690076521739135]",69,2022-07-06
5930523,2022-07-06 11:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.69066199999999, -6.958103499999996]",120,2022-07-06
5930500,2022-07-06 11:00:00.000,"32.73",KOTA BANDUNG,Abdul Rahman Saleh,JAM,"[107.57976600000003, -6.907553999999999]",9,2022-07-06
5930542,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Tamansari,JAM,"[107.60804599999996, -6.889728999999996]",32,2022-07-06
5930545,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.69066199999999, -6.958103499999997]",120,2022-07-06
5930539,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.9461275]",120,2022-07-06
5930540,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,N11 Soekarno-Hatta,JAM,"[107.6325573882353, -6.945896082352935]",85,2022-07-06
5930541,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Pasar Kordon,JAM,"[107.63933500000003, -6.954396000000001]",19,2022-07-06
5930543,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Terusan Buah Batu,JAM,"[107.63515300000003, -6.949860999999999]",28,2022-07-06
5930524,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Akses Tol Pasteur,JAM,"[107.57873900000003, -6.891284999999997]",17,2022-07-06
5930525,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Arah Kiaracondong/Soekarno Hatta,JAM,"[107.64365499999998, -6.913159]",9,2022-07-06
5930526,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.62628900000021, -6.962314999999993]",120,2022-07-06
5930544,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,JAM,"[107.68246596296298, -6.968741925925922]",54,2022-07-06
5930527,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-07-06
5930528,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Cikutra,JAM,"[107.64385, -6.906629]",2,2022-07-06
5930529,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.59531899999999, -6.861490249999998]",40,2022-07-06
5930530,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.6905799999998, -6.959956500000006]",120,2022-07-06
5930531,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.61283199999997, -6.898356000000003]",25,2022-07-06
5930532,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Jalan Gunung Batu,JAM,"[107.58063499999994, -6.892351999999997]",30,2022-07-06
5930533,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Jalan Raya Lembang,JAM,"[107.59896000000002, -6.837516]",7,2022-07-06
5930534,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Jalan Rumah Sakit,JAM,"[107.6990885, -6.916528999999998]",60,2022-07-06
5930535,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Jalan Sunda,JAM,"[107.61799599999996, -6.918907000000001]",18,2022-07-06
5930536,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Jenderal AH Nasution,JAM,"[107.69695875000002, -6.913961999999994]",48,2022-07-06
5930537,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58966274999975, -6.945608999999994]",240,2022-07-06
5930538,2022-07-06 12:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-07-06
5930550,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.947212999999993]",58,2022-07-06
5930546,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Akses Tol Pasteur,JAM,"[107.57873900000003, -6.891284999999997]",15,2022-07-06
5930547,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Astana Anyar,JAM,"[107.59867099999998, -6.923282]",15,2022-07-06
5930548,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.62628900000021, -6.962314999999993]",116,2022-07-06
5930549,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Buah Batu,JAM,"[107.63003100000002, -6.944598999999998]",8,2022-07-06
5930551,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Cijerah Raya,JAM,"[107.57074335416672, -6.917107958333332]",48,2022-07-06
5930552,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Cikutra,JAM,"[107.64384999999996, -6.906629000000003]",30,2022-07-06
5930553,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.59591300000004, -6.861953]",21,2022-07-06
5930554,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Garuda,JAM,"[107.57825499999994, -6.9106580000000015]",25,2022-07-06
5930555,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000005]",116,2022-07-06
5930556,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasir Koja,JAM,"[107.57356799999997, -6.931192000000002]",24,2022-07-06
5930557,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Gurame,JAM,"[107.616357, -6.931567]",6,2022-07-06
5930558,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Haji Tatang Sumantri,JAM,"[107.609792, -6.954947]",2,2022-07-06
5930559,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,HOS Cokroaminoto,JAM,"[107.59736493023252, -6.898300627906973]",43,2022-07-06
5930560,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.61283200000001, -6.898356]",6,2022-07-06
5930561,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Jalan Gunung Batu,JAM,"[107.58057600000001, -6.892334000000002]",17,2022-07-06
5930562,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Jalan Sunda,JAM,"[107.617996, -6.918907]",2,2022-07-06
5930563,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,KH Ahmad Dahlan,JAM,"[107.62267000000007, -6.933368000000001]",31,2022-07-06
5930564,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58966274999976, -6.945608999999997]",232,2022-07-06
5930565,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Kopo,JAM,"[107.57954000000004, -6.960658999999995]",28,2022-07-06
5930566,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",58,2022-07-06
5930567,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000004, -6.946127500000004]",116,2022-07-06
5930568,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,N11 Soekarno-Hatta,JAM,"[107.6439742, -6.944694799999999]",10,2022-07-06
5930569,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Pajajaran,ACCIDENT,"[107.605188, -6.907162999999998]",13,2022-07-06
5930570,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Pasteur,JAM,"[107.600136, -6.900389999999996]",30,2022-07-06
5930571,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Taman Cibunut Utara,WEATHERHAZARD,"[107.61525600000003, -6.917458000000001]",27,2022-07-06
5930572,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Tamansari,JAM,"[107.60802, -6.891749000000003]",27,2022-07-06
5930573,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Terusan Buah Batu,JAM,"[107.635153, -6.949861]",4,2022-07-06
5930574,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Terusan Pasir Koja,JAM,"[107.57883400000001, -6.9294009999999995]",6,2022-07-06
5930575,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,ACCIDENT,"[107.69373099999996, -6.969760000000003]",40,2022-07-06
5930576,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,JAM,"[107.67812044776126, -6.967993164179109]",134,2022-07-06
5930577,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,WEATHERHAZARD,"[107.69021456000002, -6.968387560000001]",75,2022-07-06
5930578,2022-07-06 13:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.69066199999999, -6.9581034999999964]",116,2022-07-06
5930591,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,HOS Cokroaminoto,JAM,"[107.59783661702129, -6.908637106382975]",47,2022-07-06
5930583,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Dr Djundjunan,JAM,"[107.59592599999998, -6.900022000000004]",31,2022-07-06
5930584,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.59745650000008, -6.853461]",52,2022-07-06
5930585,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Garuda,JAM,"[107.578255, -6.910658000000001]",3,2022-07-06
5930586,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Gegerkalong Lebak 2,JAM,"[107.58018500000001, -6.867089]",7,2022-07-06
5930587,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.6905799999998, -6.959956500000006]",120,2022-07-06
5930588,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasir Koja,JAM,"[107.57356800000001, -6.931192]",6,2022-07-06
5930589,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasteur 2,JAM,"[107.57529300000003, -6.8906849999999995]",23,2022-07-06
5930590,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Haji Tatang Sumantri,JAM,"[107.60979199999998, -6.954947000000001]",17,2022-07-06
5930592,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Gunung Batu,JAM,"[107.580576, -6.892334000000001]",13,2022-07-06
5930593,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ahmad Yani,JAM,"[107.62170299999993, -6.920123999999995]",31,2022-07-06
5930594,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58966274999979, -6.945608999999993]",240,2022-07-06
5930595,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Kopo,JAM,"[107.57953999999998, -6.960659]",7,2022-07-06
5930596,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-07-06
5930597,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000006, -6.946127500000001]",120,2022-07-06
5930598,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,N11 Soekarno-Hatta,JAM,"[107.63726935294123, -6.946845705882356]",51,2022-07-06
5930599,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Pasteur,JAM,"[107.60231900000005, -6.900385999999998]",30,2022-07-06
5930600,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Peta,JAM,"[107.59805299999995, -6.937826]",18,2022-07-06
5930601,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Prof Dr Surya Sumantri,JAM,"[107.58146900000006, -6.889195999999999]",29,2022-07-06
5930602,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Sersan Bajuri,JAM,"[107.59245400000003, -6.85593]",16,2022-07-06
5930603,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Surapati,JAM,"[107.62929399999996, -6.899811999999998]",31,2022-07-06
5930604,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Tamansari,JAM,"[107.60802, -6.891749]",3,2022-07-06
5930605,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Terusan Kiaracondong,JAM,"[107.64152400000008, -6.948205000000001]",31,2022-07-06
5930606,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Terusan Pasir Koja,JAM,"[107.57883399999996, -6.929401000000001]",23,2022-07-06
5930607,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,ACCIDENT,"[107.69373100000007, -6.969760000000004]",60,2022-07-06
5930608,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,JAM,"[107.6853461666666, -6.969066583333329]",48,2022-07-06
5930609,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,WEATHERHAZARD,"[107.70320600000008, -6.968190999999994]",60,2022-07-06
5930610,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.69066199999999, -6.958103499999995]",120,2022-07-06
5930579,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.62628900000023, -6.962314999999993]",120,2022-07-06
5930580,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Buah Batu,JAM,"[107.63003099999997, -6.944598999999998]",21,2022-07-06
5930581,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-07-06
5930582,2022-07-06 14:00:00.000,"32.73",KOTA BANDUNG,Cijerah Raya,JAM,"[107.57067261538462, -6.917372769230768]",13,2022-07-06
5930632,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,ACCIDENT,"[107.69373100000006, -6.969760000000004]",58,2022-07-06
5930625,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",58,2022-07-06
5930626,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000006, -6.946127500000002]",116,2022-07-06
5930627,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,N11 Soekarno-Hatta,JAM,"[107.640307, -6.945801000000001]",9,2022-07-06
5930636,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,,JAM,"[107.585942, -6.893608]",5,2022-07-06
5930633,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,JAM,"[107.68973401162778, -6.969180023255811]",86,2022-07-06
5930628,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Peta,JAM,"[107.59805299999995, -6.937826]",11,2022-07-06
5930629,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Prof Dr Surya Sumantri,JAM,"[107.58147420338979, -6.8894076440677985]",59,2022-07-06
5930630,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,RA Wiranatakusumah,JAM,"[107.60224987096781, -6.892149516129031]",62,2022-07-06
5930611,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Arah Taman Sari/Dago/Dipati Ukur/Sabuga,JAM,"[107.60751900000001, -6.898457000000001]",30,2022-07-06
5930612,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.62628900000018, -6.962314999999993]",116,2022-07-06
5930634,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,WEATHERHAZARD,"[107.69771277215199, -6.9683504936708855]",79,2022-07-06
5930637,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.69066199999999, -6.958103499999993]",116,2022-07-06
5930631,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Sersan Bajuri,JAM,"[107.59245400000002, -6.85593]",13,2022-07-06
5930613,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.947212999999993]",58,2022-07-06
5930614,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Cihampelas,JAM,"[107.60423499999993, -6.891895000000003]",30,2022-07-06
5930615,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.5970996666667, -6.852995466666665]",15,2022-07-06
5930616,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000005]",116,2022-07-06
5930617,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasteur 2,JAM,"[107.575293, -6.890685]",3,2022-07-06
5930618,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.61290899999996, -6.896633000000002]",30,2022-07-06
5930619,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Jalan Raya Lembang,JAM,"[107.59888300000006, -6.838418999999997]",27,2022-07-06
5930620,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Jenderal AH Nasution,JAM,"[107.682011, -6.905458000000003]",28,2022-07-06
5930621,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,JAM,"[107.64199566666666, -6.9443609999999945]",54,2022-07-06
5930622,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,JAM,"[107.58472200000001, -6.953121999999999]",5,2022-07-06
5930623,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58966274999976, -6.945608999999994]",232,2022-07-06
5930624,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,Kopo,JAM,"[107.582306, -6.956659000000001]",11,2022-07-06
5930635,2022-07-06 15:00:00.000,"32.73",KOTA BANDUNG,WR Supratman,JAM,"[107.63358600000001, -6.912183]",9,2022-07-06
5930642,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Ciumbuleuit,JAM,"[107.60410127586212, -6.876917758620689]",58,2022-07-06
5930638,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Abdul Rahman Saleh,JAM,"[107.58059200000001, -6.907552000000001]",7,2022-07-06
5930639,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Arah Taman Sari/Dago/Dipati Ukur/Sabuga,JAM,"[107.60735999999999, -6.898546999999997]",15,2022-07-06
5930640,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.6262890000002, -6.962314999999993]",118,2022-07-06
5930641,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",59,2022-07-06
5930643,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Dr Djundjunan,JAM,"[107.59346642105264, -6.898420210526318]",19,2022-07-06
5930644,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.59544489361696, -6.856888319148936]",47,2022-07-06
5930645,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Gatot Subroto,JAM,"[107.628213, -6.9246039999999995]",3,2022-07-06
5930646,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000006]",118,2022-07-06
5930647,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasteur 2,JAM,"[107.57423940425528, -6.890513276595746]",47,2022-07-06
5930648,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.61379204347828, -6.889465195652175]",46,2022-07-06
5930649,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Jalan Raya Lembang,JAM,"[107.598883, -6.838418999999999]",3,2022-07-06
5930650,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,JAM,"[107.642210974359, -6.9413545641025625]",39,2022-07-06
5930651,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Karapitan,JAM,"[107.61625899999996, -6.929502]",15,2022-07-06
5930652,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Karapitan,WEATHERHAZARD,"[107.61753100000001, -6.923102]",25,2022-07-06
5930653,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,JAM,"[107.585514, -6.951910499999997]",60,2022-07-06
5930654,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58966274999972, -6.945608999999997]",236,2022-07-06
5930655,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Komodor Udara Supadio,JAM,"[107.58709499999999, -6.910592]",6,2022-07-06
5930656,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Kopo,JAM,"[107.582306, -6.956659]",19,2022-07-06
5930657,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",59,2022-07-06
5930659,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Mohammad Ramdan,JAM,"[107.61546399999999, -6.931814000000002]",31,2022-07-06
5930660,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.9461275]",118,2022-07-06
5930661,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,N11 Jenderal Sudirman,JAM,"[107.56989799999998, -6.911972000000001]",14,2022-07-06
5930662,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Pasteur,JAM,"[107.60164806521732, -6.900402521739132]",46,2022-07-06
5930663,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Prof Dr Ir Sutami,JAM,"[107.58228159999996, -6.880630049999999]",40,2022-07-06
5930664,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Prof Dr Surya Sumantri,JAM,"[107.58146524999998, -6.884467999999999]",8,2022-07-06
5930665,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Prof Mochtar Kusumaatmadja,JAM,"[107.59645179999993, -6.899948549999998]",40,2022-07-06
5930666,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,RA Wiranatakusumah,JAM,"[107.60225724999997, -6.897040861111112]",36,2022-07-06
5930667,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Soekarno-Hatta (Jalur Lambat),JAM,"[107.64383399999998, -6.944924000000006]",31,2022-07-06
5930668,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Sukajadi,JAM,"[107.59653200000001, -6.886258999999997]",30,2022-07-06
5930669,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Terusan Prof Dr Ir Sutami,JAM,"[107.58111000000001, -6.880591]",13,2022-07-06
5930670,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,ACCIDENT,"[107.69373099999999, -6.96976]",9,2022-07-06
5930671,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,JAM,"[107.691528375, -6.969026250000001]",8,2022-07-06
5930672,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,WEATHERHAZARD,"[107.68397504166677, -6.967865066666675]",120,2022-07-06
5930673,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Tol Pasteur,JAM,"[107.57612800000004, -6.890738999999997]",31,2022-07-06
5930674,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,WR Supratman,JAM,"[107.63358599999997, -6.912183]",22,2022-07-06
5930675,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,,JAM,"[107.58594200000002, -6.893608]",25,2022-07-06
5930676,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.69066199999999, -6.958103499999999]",118,2022-07-06
5930658,2022-07-06 16:00:00.000,"32.73",KOTA BANDUNG,Lodaya,JAM,"[107.62265699999995, -6.931074999999996]",24,2022-07-06
5930679,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.62628900000021, -6.962314999999993]",120,2022-07-06
5930680,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Buah Batu,JAM,"[107.62554300000006, -6.939890999999997]",31,2022-07-06
5930681,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,JAM,"[107.59374875609757, -6.9505521219512225]",41,2022-07-06
5930682,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-07-06
5930683,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Cibogo,JAM,"[107.57911200000002, -6.8907206000000025]",30,2022-07-06
5930684,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Cihampelas,JAM,"[107.60413619999996, -6.8915804]",75,2022-07-06
5930685,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Cijagra,JAM,"[107.626873, -6.945103999999998]",23,2022-07-06
5930686,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Ciumbuleuit,JAM,"[107.603694, -6.878673]",6,2022-07-06
5930687,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Djundjunan,JAM,"[107.57858499999999, -6.891030999999999]",16,2022-07-06
5930688,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Dr Djundjunan,JAM,"[107.5883553955223, -6.8951822761194]",134,2022-07-06
5930689,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.59993322448983, -6.874925428571431]",49,2022-07-06
5930690,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Gandapura,JAM,"[107.62559300000007, -6.916560000000002]",28,2022-07-06
5930691,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Gatot Subroto,JAM,"[107.63156665853666, -6.925707414634145]",82,2022-07-06
5930692,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999977, -6.959956500000006]",120,2022-07-06
5930693,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasteur 2,JAM,"[107.5747061538461, -6.890570153846152]",39,2022-07-06
5930694,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Golf Barat,JAM,"[107.67068399999995, -6.917057]",17,2022-07-06
5930695,2022-07-06 17:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.61294154761907, -6.897102404761907]",42,2022-07-06
